name,runner_start_mode,fake_attestation,big_job,use_real_runner,target,path,input_set,target_label,runner_start_mode_label,timestamp_webhook,timestamp_enclave_started,timestamp_enclave_connected,timestamp_config_done,timestamp_pre_checkout,timestamp_post_checkout,timestamp_build_start,timestamp_post_configure,timestamp_post_make,timestamp_post_make_check,timestamp_build_end,timestamp_artifact_ready,build_duration,configure_duration,make_duration,make_check_duration,e2e_duration,checkout_duration,memory_allocation_duration,enclave_boot_duration,runner_config_duration,runner_readiness_duration
project_xz_tar_j7_local_sandbox_3,local_sandbox,True,False,True,project_xz_tar_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j7),HS,0.0,0.001,0.103,3.935,10.670761,11.364561,11.520538,22.662729,38.995626,39.016797,39.022961,38.995626,27.475088,11.142190999999999,16.332897000000003,0.021170999999995388,38.995626,0.6937999999999995,0.001,0.102,3.832,3.935
project_xz_tar_j7_enclave_direct_3,enclave_direct,False,False,True,project_xz_tar_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j7),E,0.0,43.484,46.59,50.691,56.908054,57.568604,57.711228,65.831658,80.354463,80.369933,80.374356,80.354463,22.643234999999997,8.120430000000006,14.522804999999991,0.015470000000007644,80.354463,0.6605500000000006,43.484,3.1060000000000016,4.100999999999999,50.691
project_xz_tar_j7_enclave_sandbox_3,enclave_sandbox,False,False,True,project_xz_tar_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j7),ES,0.0,29.387,37.5,41.54,47.638584,48.33371,48.481501,56.750538,71.989387,72.003782,72.007418,71.989387,23.507885999999992,8.269036999999997,15.238848999999995,0.014395000000007485,71.989387,0.6951260000000019,29.387,8.113,4.039999999999999,41.54
project_xz_tar_j7_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_xz_tar_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j7),ES+,0.0,29.37,37.486,43.061,52.289423,53.845247,54.178542,95.457767,167.224084,167.360145,167.396889,167.224084,113.04554200000001,41.279225000000004,71.766317,0.13606099999998378,167.224084,1.5558240000000012,29.37,8.115999999999996,5.575000000000003,43.061
project_verifier_client_j7_local_direct_3,local_direct,True,False,True,project_verifier_client_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j7),H,0.0,0.001,0.103,3.8609999999999998,10.413415,11.017475,11.935368,16.022304,86.198287,86.217209,86.225092,86.198287,74.262919,4.086935999999998,70.175983,0.018922000000003436,86.198287,0.6040599999999987,0.001,0.102,3.7579999999999996,3.8609999999999998
project_verifier_client_j7_local_sandbox_3,local_sandbox,True,False,True,project_verifier_client_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j7),HS,0.0,0.001,0.102,4.003,10.421602,11.07547,11.959145,16.251924,85.511278,85.52898,85.535049,85.511278,73.552133,4.2927789999999995,69.259354,0.017701999999999884,85.511278,0.6538679999999992,0.001,0.10099999999999999,3.9010000000000002,4.003
project_verifier_client_j7_enclave_direct_3,enclave_direct,False,False,True,project_verifier_client_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j7),E,0.0,43.596,46.702,50.471,56.683043,57.384541,57.436656,61.175016,133.613195,133.62958,133.634325,133.613195,76.17653899999999,3.73836,72.43817899999999,0.01638500000001386,133.613195,0.7014980000000008,43.596,3.1060000000000016,3.7689999999999984,50.471
project_verifier_client_j7_enclave_sandbox_3,enclave_sandbox,False,False,True,project_verifier_client_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j7),ES,0.0,29.52,37.634,41.288,47.752101,48.387704,48.432196,51.136378,123.21235,123.228222,123.232229,123.21235,74.78015400000001,2.704182000000003,72.07597200000001,0.015872000000001663,123.21235,0.6356029999999961,29.52,8.114,3.6539999999999964,41.288
project_verifier_client_j7_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_verifier_client_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j7),ES+,0.0,29.343,37.458,42.97,52.218638,53.568752,53.747841,60.984978,177.403599,177.508027,177.558592,177.403599,123.65575800000002,7.237136999999997,116.41862100000002,0.10442799999998442,177.403599,1.350114000000005,29.343,8.114999999999998,5.5120000000000005,42.97
project_xz_tar_j8_local_direct_3,local_direct,True,False,True,project_xz_tar_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j8),H,0.0,0.102,0.203,3.592,9.834739,10.591431,10.765113,20.492351,34.227198,34.245955,34.253903,34.227198,23.462085000000002,9.727238,13.734847000000002,0.0187570000000008,34.227198,0.7566919999999993,0.102,0.10100000000000002,3.3890000000000002,3.592
project_xz_tar_j8_local_sandbox_3,local_sandbox,True,False,True,project_xz_tar_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j8),HS,0.0,0.001,0.102,3.969,10.592166,11.326923,11.505343,22.662306,39.030074,39.046047,39.052135,39.030074,27.524731,11.156963000000001,16.367767999999998,0.015973000000002457,39.030074,0.7347570000000001,0.001,0.10099999999999999,3.867,3.969
project_xz_tar_j8_enclave_direct_3,enclave_direct,False,False,True,project_xz_tar_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j8),E,0.0,43.549,46.655,50.196,56.370776,57.13742,57.294676,65.406882,80.010701,80.026687,80.031294,80.010701,22.716024999999995,8.112205999999993,14.603819000000001,0.015985999999998057,80.010701,0.7666439999999994,43.549,3.1060000000000016,3.540999999999997,50.196
project_xz_tar_j8_enclave_sandbox_3,enclave_sandbox,False,False,True,project_xz_tar_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j8),ES,0.0,29.484,37.597,41.668,47.976946,48.673678,48.837173,57.079384,72.34299,72.357216,72.360923,72.34299,23.505817,8.242210999999998,15.263606000000003,0.014225999999993633,72.34299,0.6967320000000043,29.484,8.113,4.070999999999998,41.668
project_xz_tar_j8_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_xz_tar_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j8),ES+,0.0,29.381,37.499,43.592,52.606756,54.243976,54.602387,96.03871,168.350684,168.460942,168.50887,168.350684,113.74829700000001,41.436322999999994,72.311974,0.11025799999998753,168.350684,1.6372200000000063,29.381,8.118000000000002,6.092999999999996,43.592
project_verifier_client_j8_local_direct_3,local_direct,True,False,True,project_verifier_client_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j8),H,0.0,0.0,0.102,3.885,9.876038,10.495714,11.414544,15.655596,86.837318,86.856416,86.864649,86.837318,75.422774,4.241052,71.181722,0.019097999999999615,86.837318,0.6196760000000001,0.0,0.102,3.783,3.885
project_verifier_client_j8_local_sandbox_3,local_sandbox,True,False,True,project_verifier_client_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j8),HS,0.0,0.001,0.102,4.076,11.168805,11.77301,12.735133,16.971819,87.176958,87.194103,87.200268,87.176958,74.441825,4.236686000000001,70.205139,0.0171449999999993,87.176958,0.6042049999999985,0.001,0.10099999999999999,3.9739999999999998,4.076
project_verifier_client_j8_enclave_direct_3,enclave_direct,False,False,True,project_verifier_client_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j8),E,0.0,43.367,46.472,50.584,57.017855,57.705414,57.756068,60.942421,133.858179,133.875093,133.879653,133.858179,76.10211100000001,3.186353000000004,72.91575800000001,0.016913999999985663,133.858179,0.6875590000000003,43.367,3.105000000000004,4.112000000000002,50.584
project_verifier_client_j8_enclave_sandbox_3,enclave_sandbox,False,False,True,project_verifier_client_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j8),ES,0.0,29.365,37.477,40.96,47.160284,47.852277,47.901531,52.029168,125.179887,125.195483,125.199339,125.179887,77.278356,4.127637,73.150719,0.015596000000002164,125.179887,0.6919930000000036,29.365,8.111999999999998,3.483000000000004,40.96
project_verifier_client_j8_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_verifier_client_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j8),ES+,0.0,29.34,37.454,43.779,54.120901,55.869703,56.050425,63.333237,183.648807,183.728255,183.769249,183.648807,127.59838200000002,7.282812,120.31557000000001,0.07944799999998509,183.648807,1.7488019999999977,29.34,8.114,6.325000000000003,43.779
